Produce_batch_Start,Produce_batch_end,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
41256000,41264000,6545,8000,3246119.0,4820.56144585
41264000,41272000,6546,8000,3246619.0,4820.6133495
41272000,41280000,6547,8000,3247118.0,4820.66393798
41280000,41288000,6548,8000,3247618.0,4820.503021
41288000,41296000,6549,8000,3248117.0,4820.75056677
41296000,41304000,6550,8000,3248617.0,4820.97289371
41304000,41312000,6551,8000,3249117.0,4821.02868706
41312000,41320000,6552,8000,3249616.0,4820.84771069
41320000,41328000,6553,8000,3250116.0,4820.31480095
41328000,41336000,6554,8000,3250615.0,4820.13853873
41336000,41344000,6555,8000,3251115.0,4819.60442997
41344000,41352000,6556,8000,3251614.0,4819.42700504
41352000,41360000,6557,8000,3252114.0,4819.25039904
41360000,41368000,6558,8000,3252613.0,4819.48475387
41368000,41376000,6559,8000,3253113.0,4819.65087795
41376000,41384000,6560,8000,3253612.0,4819.81309443
41384000,41392000,6561,8000,3254112.0,4819.67675803
41392000,41400000,6562,8000,3254612.0,4819.91730007
41400000,41408000,6563,8000,3255111.0,4820.08567948
41408000,41416000,6564,8000,3255611.0,4820.25607136
41416000,41424000,6565,8000,3256110.0,4820.42343507
41424000,41432000,6566,8000,3256610.0,4820.59236866
41432000,41440000,6567,8000,3257109.0,4820.64425402
41440000,41448000,6568,8000,3257609.0,4820.69357347
41448000,41456000,6569,8000,3258108.0,4820.74423748
41456000,41464000,6570,8000,3258608.0,4820.79503335
41464000,41472000,6571,8000,3259107.0,4820.8327558
41472000,41480000,6572,8000,3259607.0,4820.66077904
41480000,41488000,6573,8000,3260106.0,4820.49684234
41488000,41496000,6574,8000,3260606.0,4820.55209331
41496000,41504000,6575,8000,3261105.0,4820.37465585
41504000,41512000,6576,8000,3261604.0,4820.19964312
41512000,41520000,6577,8000,3262104.0,4820.02401774
41520000,41528000,6578,8000,3262603.0,4818.42076024
41528000,41536000,6579,8000,3263103.0,4818.24229485
41536000,41544000,6580,8000,3263602.0,4818.28995399
41544000,41552000,6581,8000,3264102.0,4818.34061882
41552000,41560000,6582,8000,3264601.0,4818.39061729
41560000,41568000,6583,8000,3265101.0,4818.44702765
41568000,41576000,6584,8000,3265601.0,4818.27683371
41576000,41584000,6585,8000,3266101.0,4818.13005877
41584000,41592000,6586,8000,3266600.0,4818.18310432
41592000,41600000,6587,8000,3267100.0,4818.00851434
41600000,41608000,6588,8000,3267599.0,4818.06122589
41608000,41616000,6589,8000,3268099.0,4817.88634759
41616000,41624000,6590,8000,3268598.0,4817.93672243
41624000,41632000,6591,8000,3269098.0,4817.98717868
41632000,41640000,6592,8000,3269597.0,4818.03656507
41640000,41648000,6593,8000,3270097.0,4818.08527484
41648000,41656000,6594,8000,3270597.0,4818.14329007
41656000,41664000,6595,8000,3271096.0,4817.97176554
41664000,41672000,6596,8000,3271596.0,4818.02601706
41672000,41680000,6597,8000,3272095.0,4817.88219364
41680000,41688000,6598,8000,3272595.0,4817.93529709
41688000,41696000,6599,8000,3273094.0,4817.75785914
41696000,41704000,6600,8000,3273594.0,4817.8109153
41704000,41712000,6601,8000,3274094.0,4818.04481614
41712000,41720000,6602,8000,3274593.0,4818.09609202
41720000,41728000,6603,8000,3275093.0,4817.9193454
41728000,41736000,6604,8000,3275592.0,4817.74067286
41736000,41744000,6605,8000,3276092.0,4817.21673515
41744000,41752000,6606,8000,3276592.0,4817.04580601
41752000,41760000,6607,8000,3277091.0,4816.87234706
41760000,41768000,6608,8000,3277591.0,4816.70108118
41768000,41776000,6609,8000,3278090.0,4815.97688784
41776000,41784000,6610,8000,3278589.0,4815.8025874
41784000,41792000,6611,8000,3279089.0,4815.27293611
41792000,41800000,6612,8000,3279589.0,4815.09844743
41800000,41808000,6613,8000,3280088.0,4814.92131473
41808000,41816000,6614,8000,3280588.0,4815.15230435
41816000,41824000,6615,8000,3281088.0,4815.31576996
41824000,41832000,6616,8000,3281587.0,4815.37324362
41832000,41840000,6617,8000,3282087.0,4815.20176219
41840000,41848000,6618,8000,3282586.0,4815.0304461
41848000,41856000,6619,8000,3283086.0,4815.08529354
41856000,41864000,6620,8000,3283585.0,4814.91246649
41864000,41872000,6621,8000,3284085.0,4814.623222
41872000,41880000,6622,8000,3284584.0,4814.67287561
41880000,41888000,6623,8000,3285084.0,4814.72494819
41888000,41896000,6624,8000,3285583.0,4814.5472001
41896000,41904000,6625,8000,3286083.0,4814.59695737
41904000,41912000,6626,8000,3286582.0,4814.83448759
41912000,41920000,6627,8000,3287082.0,4815.0720382
41920000,41928000,6628,8000,3287581.0,4815.24097366
41928000,41936000,6629,8000,3288081.0,4815.29554074
41936000,41944000,6630,8000,3288581.0,4815.35097336
41944000,41952000,6631,8000,3289080.0,4815.40104859
41952000,41960000,6632,8000,3289580.0,4815.45594993
41960000,41968000,6633,8000,3290079.0,4815.07312723
41968000,41976000,6634,8000,3290579.0,4815.30804548
41976000,41984000,6635,8000,3291078.0,4815.47121504
41984000,41992000,6636,8000,3291578.0,4815.52487638
41992000,42000000,6637,8000,3292078.0,4815.57349436
42000000,42008000,6638,8000,3292577.0,4815.40398887
42008000,42016000,6639,8000,3293075.0,4815.46530014
42016000,42024000,6640,8000,3293572.0,4815.29613672
42024000,42032000,6641,8000,3294070.0,4815.35177549
42032000,42040000,6642,8000,3294568.0,4815.41088406
42040000,42048000,6643,8000,3295065.0,4815.23885321
42048000,42056000,6644,8000,3295563.0,4815.29645353
42056000,42064000,6645,8000,3296060.0,4815.15263699
42064000,42072000,6646,8000,3296558.0,4815.20728288
42072000,42080000,6647,8000,3297056.0,4815.26088569
42080000,42088000,6648,8000,3297553.0,4815.3130149
42088000,42096000,6649,8000,3298051.0,4815.37232578
42096000,42104000,6650,8000,3298548.0,4815.19754059
42104000,42112000,6651,8000,3299046.0,4815.25063476
42112000,42120000,6652,8000,3299544.0,4815.08276313
42120000,42128000,6653,8000,3300041.0,4815.1386701
42128000,42136000,6654,8000,3300539.0,4815.19760654
42136000,42144000,6655,8000,3301036.0,4815.02647505
42144000,42152000,6656,8000,3301533.0,4815.08181475
42152000,42160000,6657,8000,3302031.0,4814.89978471
42160000,42168000,6658,8000,3302529.0,4814.95261518
42168000,42176000,6659,8000,3303026.0,4815.00341418
42176000,42184000,6660,8000,3303524.0,4815.25380626
42184000,42192000,6661,8000,3304021.0,4815.41665556
42192000,42200000,6662,8000,3304519.0,4815.66444983
42200000,42208000,6663,8000,3305016.0,4815.88183839
42208000,42216000,6664,8000,3305514.0,4816.05234125
42216000,42224000,6665,8000,3306012.0,4816.10561502
42224000,42232000,6666,8000,3306509.0,4816.16073396
42232000,42240000,6667,8000,3307007.0,4815.99051582
42240000,42248000,6668,8000,3307504.0,4816.04527003
42248000,42256000,6669,8000,3308002.0,4815.67823066
42256000,42264000,6670,8000,3308500.0,4815.73092915
42264000,42272000,6671,8000,3308997.0,4815.56415494
42272000,42280000,6672,8000,3309495.0,4815.62347634
42280000,42288000,6673,8000,3309993.0,4815.45744563
42288000,42296000,6674,8000,3310490.0,4815.51511759
42296000,42304000,6675,8000,3310988.0,4815.5727352
42304000,42312000,6676,8000,3311486.0,4815.62741165
42312000,42320000,6677,8000,3311983.0,4815.86183027
42320000,42328000,6678,8000,3312481.0,4816.03107962
42328000,42336000,6679,8000,3312979.0,4815.8596998
42336000,42344000,6680,8000,3313476.0,4816.08981481
42344000,42352000,6681,8000,3313974.0,4816.07372058
42352000,42360000,6682,8000,3314471.0,4816.32016731
42360000,42368000,6683,8000,3314969.0,4816.53910774
42368000,42376000,6684,8000,3315467.0,4816.59802295
42376000,42384000,6685,8000,3315964.0,4816.07874029
42384000,42392000,6686,8000,3316462.0,4815.91231181
42392000,42400000,6687,8000,3316959.0,4815.39172867
42400000,42408000,6688,8000,3317457.0,4815.22209132
42408000,42416000,6689,8000,3317954.0,4815.04722052
42416000,42424000,6690,8000,3318452.0,4815.28077134
42424000,42432000,6691,8000,3318949.0,4815.33253364
42432000,42440000,6692,8000,3319447.0,4815.16212341
42440000,42448000,6693,8000,3319945.0,4814.98785209
42448000,42456000,6694,8000,3320442.0,4814.63620504
42456000,42464000,6695,8000,3320940.0,4814.47089752
42464000,42472000,6696,8000,3321438.0,4814.7073806
42472000,42480000,6697,8000,3321935.0,4814.76220624
42480000,42488000,6698,8000,3322433.0,4814.99595149
42488000,42496000,6699,8000,3322931.0,4815.1610961
42496000,42504000,6700,8000,3323428.0,4815.21498794
42504000,42512000,6701,8000,3323926.0,4815.44947751
42512000,42520000,6702,8000,3324423.0,4815.50233203
42520000,42528000,6703,8000,3324921.0,4815.33133524
42528000,42536000,6704,8000,3325418.0,4815.15984482
42536000,42544000,6705,8000,3325916.0,4814.64570403
42544000,42552000,6706,8000,3326413.0,4814.2926445
42552000,42560000,6707,8000,3326911.0,4813.77463147
42560000,42568000,6708,8000,3327408.0,4814.00840422
42568000,42576000,6709,8000,3327906.0,4814.22688736
42576000,42584000,6710,8000,3328404.0,4814.28372633
42584000,42592000,6711,8000,3328901.0,4814.11139303
42592000,42600000,6712,8000,3329399.0,4813.94304205
42600000,42608000,6713,8000,3329897.0,4813.42424403
42608000,42616000,6714,8000,3330394.0,4813.2537019
42616000,42624000,6715,8000,3330892.0,4813.08155204
42624000,42632000,6716,8000,3331390.0,4812.91959011
42632000,42640000,6717,8000,3331887.0,4813.16467564
42640000,42648000,6718,8000,3332385.0,4813.17837274
42648000,42656000,6719,8000,3332883.0,4813.34727834
42656000,42664000,6720,8000,3333380.0,4813.40164183
42664000,42672000,6721,8000,3333878.0,4813.63615912
42672000,42680000,6722,8000,3334376.0,4813.80322299
42680000,42688000,6723,8000,3334873.0,4813.85615758
42688000,42696000,6724,8000,3335371.0,4813.91147831
42696000,42704000,6725,8000,3335869.0,4813.74148874
42704000,42712000,6726,8000,3336366.0,4813.79353812
42712000,42720000,6727,8000,3336864.0,4813.85074607
42720000,42728000,6728,8000,3337361.0,4813.91019431
42728000,42736000,6729,8000,3337859.0,4813.96841177
42736000,42744000,6730,8000,3338357.0,4813.61770088
42744000,42752000,6731,8000,3338854.0,4813.67087883
42752000,42760000,6732,8000,3339352.0,4813.72493604
42760000,42768000,6733,8000,3339850.0,4813.77942331
42768000,42776000,6734,8000,3340347.0,4813.83323679
42776000,42784000,6735,8000,3340845.0,4813.88525152
42784000,42792000,6736,8000,3341343.0,4813.93783393
42792000,42800000,6737,8000,3341840.0,4814.17363923
42800000,42808000,6738,8000,3342338.0,4814.39311197
42808000,42816000,6739,8000,3342836.0,4814.45176438
42816000,42824000,6740,8000,3343333.0,4814.28646001
42824000,42832000,6741,8000,3343831.0,4814.1193096
42832000,42840000,6742,8000,3344329.0,4813.76986774
42840000,42848000,6743,8000,3344826.0,4813.99944993
42848000,42856000,6744,8000,3345324.0,4814.16685811
42856000,42864000,6745,8000,3345822.0,4814.33235351
42864000,42872000,6746,8000,3346319.0,4814.497999
42872000,42880000,6747,8000,3346817.0,4814.55226041
42880000,42888000,6748,8000,3347314.0,4814.71433375
42888000,42896000,6749,8000,3347812.0,4814.88480343
42896000,42904000,6750,8000,3348310.0,4815.05595591
42904000,42912000,6751,8000,3348807.0,4815.11231157
42912000,42920000,6752,8000,3349305.0,4815.28078272
42920000,42928000,6753,8000,3349803.0,4815.44400518
42928000,42936000,6754,8000,3350300.0,4815.42189529
42936000,42944000,6755,8000,3350798.0,4815.47576119
42944000,42952000,6756,8000,3351295.0,4815.52905469
42952000,42960000,6757,8000,3351793.0,4815.69157787
42960000,42968000,6758,8000,3352290.0,4815.74346427
42968000,42976000,6759,8000,3352788.0,4815.90459418
42976000,42984000,6760,8000,3353285.0,4816.14025531
42984000,42992000,6761,8000,3353783.0,4816.3111416
42992000,43000000,6762,8000,3354281.0,4816.54556765
43000000,43008000,6763,8000,3354778.0,4816.59970142
43008000,43016000,6764,8000,3355283.0,4816.43420303
43016000,43024000,6765,8000,3355787.0,4816.26711635
43024000,43032000,6766,8000,3356291.0,4815.89904233
43032000,43040000,6767,8000,3356796.0,4815.72978587
43040000,43048000,6768,8000,3357300.0,4815.96192378
43048000,43056000,6769,8000,3357804.0,4816.03233908
43056000,43064000,6770,8000,3358308.0,4816.08388576
43064000,43072000,6771,8000,3358813.0,4816.14022226
43072000,43080000,6772,8000,3359317.0,4816.19988031
43080000,43088000,6773,8000,3359821.0,4816.25823802
43088000,43096000,6774,8000,3360325.0,4816.31456513
43096000,43104000,6775,8000,3360829.0,4816.14831316
43104000,43112000,6776,8000,3361334.0,4816.20562753
43112000,43120000,6777,8000,3361838.0,4816.2573676
43120000,43128000,6778,8000,3362342.0,4816.09815842
43128000,43136000,6779,8000,3362846.0,4816.15041314
43136000,43144000,6780,8000,3363351.0,4816.20367917
43144000,43152000,6781,8000,3363855.0,4816.25484263
43152000,43160000,6782,8000,3364359.0,4816.31281882
43160000,43168000,6783,8000,3364863.0,4816.37177182
43168000,43176000,6784,8000,3365368.0,4816.43134598
43176000,43184000,6785,8000,3365872.0,4816.48720015
43184000,43192000,6786,8000,3366376.0,4816.54263799
43192000,43200000,6787,8000,3366880.0,4816.3732658
43200000,43208000,6788,8000,3367385.0,4816.2085775
43208000,43216000,6789,8000,3367889.0,4816.26253139
43216000,43224000,6790,8000,3368393.0,4816.12558048
43224000,43232000,6791,8000,3368897.0,4816.35399883
43232000,43240000,6792,8000,3369402.0,4816.518019
43240000,43248000,6793,8000,3369906.0,4816.57516423
43248000,43256000,6794,8000,3370410.0,4816.6345027
43256000,43264000,6795,8000,3370914.0,4816.68894639
43264000,43272000,6796,8000,3371418.0,4816.74697971
43272000,43280000,6797,8000,3371922.0,4816.57833424
43280000,43288000,6798,8000,3372427.0,4816.80319146
43288000,43296000,6799,8000,3372931.0,4817.01517335
43296000,43304000,6800,8000,3373435.0,4817.17818944
43304000,43312000,6801,8000,3373939.0,4817.34194517
43312000,43320000,6802,8000,3374443.0,4817.27276825
43320000,43328000,6803,8000,3374947.0,4817.43519514
43328000,43336000,6804,8000,3375452.0,4817.6044445
43336000,43344000,6805,8000,3375956.0,4817.77405576
43344000,43352000,6806,8000,3376460.0,4817.94041735
43352000,43360000,6807,8000,3376965.0,4817.99683599
43360000,43368000,6808,8000,3377469.0,4818.16185179
43368000,43376000,6809,8000,3377973.0,4818.32693288
43376000,43384000,6810,8000,3378477.0,4818.49237582
43384000,43392000,6811,8000,3378981.0,4818.54590375
43392000,43400000,6812,8000,3379486.0,4818.7101206
43400000,43408000,6813,8000,3379990.0,4818.93832948
43408000,43416000,6814,8000,3380494.0,4818.79637209
43416000,43424000,6815,8000,3380998.0,4818.63338107
43424000,43432000,6816,8000,3381502.0,4818.47027122
43432000,43440000,6817,8000,3382006.0,4818.30502464
43440000,43448000,6818,8000,3382510.0,4818.14240598
43448000,43456000,6819,8000,3383015.0,4817.97897896
43456000,43464000,6820,8000,3383519.0,4817.81425005
43464000,43472000,6821,8000,3384023.0,4817.64766008
43472000,43480000,6822,8000,3384527.0,4817.87724606
43480000,43488000,6823,8000,3385032.0,4817.93154031
43488000,43496000,6824,8000,3385536.0,4817.76462327
43496000,43504000,6825,8000,3386040.0,4817.9905078
43504000,43512000,6826,8000,3386544.0,4818.15106467
43512000,43520000,6827,8000,3387048.0,4818.02103248
43520000,43528000,6828,8000,3387553.0,4818.25639241
43528000,43536000,6829,8000,3388057.0,4818.38791809
43536000,43544000,6830,8000,3388561.0,4818.44386282
43544000,43552000,6831,8000,3389065.0,4818.68473897
43552000,43560000,6832,8000,3389569.0,4818.89712183
43560000,43568000,6833,8000,3390073.0,4819.05937742
43568000,43576000,6834,8000,3390578.0,4819.11527053
43576000,43584000,6835,8000,3391082.0,4819.16698724
43584000,43592000,6836,8000,3391586.0,4819.21936071
43592000,43600000,6837,8000,3392090.0,4819.27026851
43600000,43608000,6838,8000,3392594.0,4819.10950629
43608000,43616000,6839,8000,3393098.0,4819.16124196
43616000,43624000,6840,8000,3393603.0,4819.32109849
43624000,43632000,6841,8000,3394107.0,4819.48659558
43632000,43640000,6842,8000,3394611.0,4819.65002206
43640000,43648000,6843,8000,3395116.0,4819.70601913
43648000,43656000,6844,8000,3395620.0,4819.8694968
43656000,43664000,6845,8000,3396124.0,4819.9221353
43664000,43672000,6846,8000,3396629.0,4820.0868699
43672000,43680000,6847,8000,3397133.0,4820.13844777
43680000,43688000,6848,8000,3397637.0,4820.29731956
43688000,43696000,6849,8000,3398141.0,4820.46595461
43696000,43704000,6850,8000,3398645.0,4820.62983363
43704000,43712000,6851,8000,3399150.0,4820.61391923
43712000,43720000,6852,8000,3399654.0,4820.78058013
43720000,43728000,6853,8000,3400158.0,4820.94401221
43728000,43736000,6854,8000,3400662.0,4821.1069702
43736000,43744000,6855,8000,3401166.0,4821.27081154
43744000,43752000,6856,8000,3401671.0,4821.43481737
43752000,43760000,6857,8000,3402175.0,4821.59556497
43760000,43768000,6858,8000,3402679.0,4821.75684909
43768000,43776000,6859,8000,3403183.0,4821.91568544
43776000,43784000,6860,8000,3403687.0,4822.08438325
43784000,43792000,6861,8000,3404192.0,4822.2537624
43792000,43800000,6862,8000,3404696.0,4822.30853037
43800000,43808000,6863,8000,3405200.0,4822.28497789
43808000,43816000,6864,8000,3405705.0,4822.4397895
43816000,43824000,6865,8000,3406209.0,4822.60226563
43824000,43832000,6866,8000,3406713.0,4822.76604917
43832000,43840000,6867,8000,3407217.0,4822.92817749
43840000,43848000,6868,8000,3407721.0,4823.0879886
43848000,43856000,6869,8000,3408226.0,4823.24547915
43856000,43864000,6870,8000,3408730.0,4823.40390712
43864000,43872000,6871,8000,3409234.0,4823.56996238
43872000,43880000,6872,8000,3409739.0,4823.62801264
43880000,43888000,6873,8000,3410243.0,4823.79353093
43888000,43896000,6874,8000,3410747.0,4823.95768755
43896000,43904000,6875,8000,3411251.0,4823.79227581
43904000,43912000,6876,8000,3411755.0,4823.95474809
43912000,43920000,6877,8000,3412260.0,4824.18889225
43920000,43928000,6878,8000,3412764.0,4824.39295201
43928000,43936000,6879,8000,3413268.0,4824.55332533
43936000,43944000,6880,8000,3413772.0,4824.60238162
43944000,43952000,6881,8000,3414277.0,4824.65206703
43952000,43960000,6882,8000,3414781.0,4824.70900307
43960000,43968000,6883,8000,3415285.0,4824.76145965
43968000,43976000,6884,8000,3415789.0,4824.99102553
43976000,43984000,6885,8000,3416294.0,4825.15337626
43984000,43992000,6886,8000,3416798.0,4825.31576428
43992000,44000000,6887,8000,3417302.0,4825.27031302
44000000,44008000,6888,8000,3417806.0,4825.43104871
44008000,44016000,6889,8000,3418285.0,4825.56392984
44016000,44024000,6890,8000,3418764.0,4825.60073037
44024000,44032000,6891,8000,3419243.0,4825.81043413
44032000,44040000,6892,8000,3419722.0,4826.01760324
44040000,44048000,6893,8000,3420200.0,4826.16450351
44048000,44056000,6894,8000,3420679.0,4826.20522003
44056000,44064000,6895,8000,3421159.0,4826.24592756
44064000,44072000,6896,8000,3421638.0,4826.28755428
44072000,44080000,6897,8000,3422117.0,4826.50176986
44080000,44088000,6898,8000,3422596.0,4826.72189238
44088000,44096000,6899,8000,3423075.0,4826.69742658
44096000,44104000,6900,8000,3423553.0,4826.84306015
44104000,44112000,6901,8000,3424032.0,4826.87371824
44112000,44120000,6902,8000,3424511.0,4826.90936261
44120000,44128000,6903,8000,3424990.0,4826.72521019
44128000,44136000,6904,8000,3425469.0,4826.7672975
44136000,44144000,6905,8000,3425948.0,4826.58483875
44144000,44152000,6906,8000,3426427.0,4826.79631528
44152000,44160000,6907,8000,3426906.0,4826.94620433
44160000,44168000,6908,8000,3427385.0,4826.98723456
44168000,44176000,6909,8000,3427864.0,4827.02009755
44176000,44184000,6910,8000,3428343.0,4826.83530577
44184000,44192000,6911,8000,3428822.0,4826.46307124
44192000,44200000,6912,8000,3429301.0,4826.4988726
44200000,44208000,6913,8000,3429780.0,4826.31530397
44208000,44216000,6914,8000,3430259.0,4826.13398118
44216000,44224000,6915,8000,3430738.0,4826.17583006
44224000,44232000,6916,8000,3431217.0,4826.21799654
44232000,44240000,6917,8000,3431696.0,4826.0397819
44240000,44248000,6918,8000,3432175.0,4826.0797593
44248000,44256000,6919,8000,3432654.0,4826.29102732
44256000,44264000,6920,8000,3433133.0,4826.51119789
44264000,44272000,6921,8000,3433612.0,4826.69978884
44272000,44280000,6922,8000,3434091.0,4826.73593291
44280000,44288000,6923,8000,3434570.0,4826.33490196
44288000,44296000,6924,8000,3435049.0,4825.81251436
44296000,44304000,6925,8000,3435528.0,4826.01682617
44304000,44312000,6926,8000,3436007.0,4826.16629776
44312000,44320000,6927,8000,3436486.0,4826.20701584
44320000,44328000,6928,8000,3436965.0,4826.02689563
44328000,44336000,6929,8000,3437444.0,4825.97281103
44336000,44344000,6930,8000,3437923.0,4826.00544698
44344000,44352000,6931,8000,3438402.0,4826.04281099
44352000,44360000,6932,8000,3438881.0,4826.07870057
44360000,44368000,6933,8000,3439360.0,4826.11067343
44368000,44376000,6934,8000,3439839.0,4825.93119243
44376000,44384000,6935,8000,3440318.0,4825.83303824
44384000,44392000,6936,8000,3440797.0,4825.86674731
44392000,44400000,6937,8000,3441276.0,4825.68995702
44400000,44408000,6938,8000,3441754.0,4825.73021102
44408000,44416000,6939,8000,3442233.0,4825.76928371
44416000,44424000,6940,8000,3442712.0,4825.58919967
44424000,44432000,6941,8000,3443191.0,4825.80921398
44432000,44440000,6942,8000,3443670.0,4826.00469023
44440000,44448000,6943,8000,3444149.0,4826.03602656
44448000,44456000,6944,8000,3444628.0,4825.85555209
44456000,44464000,6945,8000,3445107.0,4825.33391365
44464000,44472000,6946,8000,3445586.0,4825.153227
44472000,44480000,6947,8000,3446065.0,4824.77114681
44480000,44488000,6948,8000,3446544.0,4824.59451451
44488000,44496000,6949,8000,3447023.0,4824.41672234
44496000,44504000,6950,8000,3447502.0,4824.23899267
44504000,44512000,6951,8000,3447981.0,4824.06075744
44512000,44520000,6952,8000,3448460.0,4823.88297744
44520000,44528000,6953,8000,3448938.0,4823.70142608
44528000,44536000,6954,8000,3449418.0,4823.18640423
44536000,44544000,6955,8000,3449896.0,4823.38701823
44544000,44552000,6956,8000,3450375.0,4823.5780475
44552000,44560000,6957,8000,3450854.0,4823.71714507
44560000,44568000,6958,8000,3451333.0,4823.75249251
44568000,44576000,6959,8000,3451812.0,4823.78434624
44576000,44584000,6960,8000,3452291.0,4823.3934414
44584000,44592000,6961,8000,3452770.0,4823.21606515
44592000,44600000,6962,8000,3453249.0,4823.04144446
44600000,44608000,6963,8000,3453728.0,4822.86501421
44608000,44616000,6964,8000,3454207.0,4822.90415622
44616000,44624000,6965,8000,3454686.0,4822.72677988
44624000,44632000,6966,8000,3455165.0,4822.76464721
44632000,44640000,6967,8000,3455644.0,4822.97500324
44640000,44648000,6968,8000,3456123.0,4823.11728349
44648000,44656000,6969,8000,3456602.0,4823.15150092
44656000,44664000,6970,8000,3457081.0,4823.18589706
44664000,44672000,6971,8000,3457560.0,4823.2252442
44672000,44680000,6972,8000,3458039.0,4823.08486934
44680000,44688000,6973,8000,3458518.0,4823.29787917
44688000,44696000,6974,8000,3458997.0,4823.33399397
44696000,44704000,6975,8000,3459476.0,4823.54223092
44704000,44712000,6976,8000,3459955.0,4823.58024231
44712000,44720000,6977,8000,3460434.0,4823.38901412
44720000,44728000,6978,8000,3460913.0,4823.2075785
44728000,44736000,6979,8000,3461392.0,4822.68537913
44736000,44744000,6980,8000,3461871.0,4822.4983331
44744000,44752000,6981,8000,3462350.0,4822.31183212
44752000,44760000,6982,8000,3462829.0,4822.13354776
44760000,44768000,6983,8000,3463308.0,4821.95389651
44768000,44776000,6984,8000,3463787.0,4821.52789001
44776000,44784000,6985,8000,3464266.0,4821.34636954
44784000,44792000,6986,8000,3464745.0,4821.16486814
44792000,44800000,6987,8000,3465224.0,4820.98489056
44800000,44808000,6988,8000,3465703.0,4820.80087371
44808000,44816000,6989,8000,3466182.0,4820.61809341
44816000,44824000,6990,8000,3466661.0,4820.09934015
44824000,44832000,6991,8000,3467139.0,4819.91395804
44832000,44840000,6992,8000,3467618.0,4819.72990345
44840000,44848000,6993,8000,3468097.0,4819.55203445
44848000,44856000,6994,8000,3468576.0,4819.37443044
44856000,44864000,6995,8000,3469055.0,4818.8589511
44864000,44872000,6996,8000,3469534.0,4818.49381927
44872000,44880000,6997,8000,3470013.0,4818.31248985
44880000,44888000,6998,8000,3470492.0,4818.1282881
44888000,44896000,6999,8000,3470971.0,4817.61202021
44896000,44904000,7000,8000,3471450.0,4817.09480214
44904000,44912000,7001,8000,3471929.0,4816.91224734
44912000,44920000,7002,8000,3472408.0,4816.3954728
44920000,44928000,7003,8000,3472887.0,4816.2103995
44928000,44936000,7004,8000,3473366.0,4816.0343597
44936000,44944000,7005,8000,3473845.0,4815.84743323
44944000,44952000,7006,8000,3474323.0,4816.05695369
44952000,44960000,7007,8000,3474802.0,4816.20029692
44960000,44968000,7008,8000,3475281.0,4816.03965261
44968000,44976000,7009,8000,3475760.0,4816.07371554
44976000,44984000,7010,8000,3476239.0,4816.10654781
44984000,44992000,7011,8000,3476718.0,4816.13818329
44992000,45000000,7012,8000,3477197.0,4816.1713325
45000000,45008000,7013,8000,3477676.0,4816.2030784
45008000,45016000,7014,8000,3478163.0,4816.41535473
45016000,45024000,7015,8000,3478649.0,4816.60453
45024000,45032000,7016,8000,3479136.0,4816.64357031
45032000,45040000,7017,8000,3479623.0,4816.4646759
45040000,45048000,7018,8000,3480109.0,4815.95228282
45048000,45056000,7019,8000,3480595.0,4815.77333393
45056000,45064000,7020,8000,3481082.0,4815.81765888
45064000,45072000,7021,8000,3481568.0,4816.00351477
45072000,45080000,7022,8000,3482055.0,4816.14487895
45080000,45088000,7023,8000,3482541.0,4816.17524224
45088000,45096000,7024,8000,3483028.0,4816.2079043
45096000,45104000,7025,8000,3483514.0,4816.23775102
45104000,45112000,7026,8000,3484001.0,4816.06256335
45112000,45120000,7027,8000,3484487.0,4815.88430493
45120000,45128000,7028,8000,3484974.0,4815.92173132
45128000,45136000,7029,8000,3485461.0,4815.74454096
45136000,45144000,7030,8000,3485947.0,4815.77670822
45144000,45152000,7031,8000,3486434.0,4815.59884654
45152000,45160000,7032,8000,3486921.0,4815.45743678
45160000,45168000,7033,8000,3487407.0,4815.48997869
45168000,45176000,7034,8000,3487894.0,4815.52296213
45176000,45184000,7035,8000,3488380.0,4815.55339937
45184000,45192000,7036,8000,3488867.0,4815.58424369
45192000,45200000,7037,8000,3489353.0,4815.40425551
45200000,45208000,7038,8000,3489840.0,4815.44336374
45208000,45216000,7039,8000,3490326.0,4815.47801859
45216000,45224000,7040,8000,3490813.0,4815.51562598
45224000,45232000,7041,8000,3491300.0,4815.55248551
45232000,45240000,7042,8000,3491786.0,4815.58538634
45240000,45248000,7043,8000,3492273.0,4815.61785097
45248000,45256000,7044,8000,3492760.0,4815.65178075
45256000,45264000,7045,8000,3493246.0,4815.85386302
45264000,45272000,7046,8000,3493733.0,4816.05869796
45272000,45280000,7047,8000,3494220.0,4816.19817907
45280000,45288000,7048,8000,3494706.0,4816.34305468
45288000,45296000,7049,8000,3495193.0,4816.48695371
45296000,45304000,7050,8000,3495680.0,4816.69736201
45304000,45312000,7051,8000,3496166.0,4816.83883876
45312000,45320000,7052,8000,3496653.0,4816.87464875
45320000,45328000,7053,8000,3497140.0,4816.90765576
45328000,45336000,7054,8000,3497626.0,4816.94048996
45336000,45344000,7055,8000,3498113.0,4816.97364558
45344000,45352000,7056,8000,3498600.0,4816.66622491
45352000,45360000,7057,8000,3499086.0,4816.48742794
45360000,45368000,7058,8000,3499573.0,4816.52294511
45368000,45376000,7059,8000,3500059.0,4816.5635007
45376000,45384000,7060,8000,3500546.0,4816.6070002
